timestamp,zone,demand_kw,solar_kw,grid_import_kw,voltage_v,power_factor,anomaly_score,temp_c,time_of_day
2024-01-16 09:00:00,Hingna,403.31,100.06,311.36,227.41,0.9216,0.162,30.5,peak
2024-01-16 10:00:00,Dharampeth,398.42,168.25,233.43,231.59,0.912,0.1719,31.2,peak
2024-01-16 10:00:00,Sitabuldi,323.0,152.75,163.88,225.19,0.8944,0.0878,28.6,peak
2024-01-16 10:00:00,Gandhibagh,354.38,184.73,179.41,230.29,0.9409,0.0683,29.8,peak
2024-01-16 10:00:00,Lakadganj,314.61,134.75,182.11,229.92,0.9309,0.0197,30.0,peak
2024-01-16 10:00:00,Sadar,364.51,154.09,227.51,229.36,0.9389,0.0919,31.1,peak
2024-01-16 10:00:00,Itwari,329.78,138.96,187.84,234.91,0.8859,0.1424,29.0,peak
2024-01-16 10:00:00,Manewada,385.96,142.69,219.98,228.19,0.909,0.1314,32.9,peak
2024-01-16 10:00:00,Hingna,321.47,160.45,153.88,235.33,0.8784,0.0695,33.7,peak
2024-01-16 11:00:00,Dharampeth,363.99,159.14,210.84,221.07,0.9011,0.1013,30.9,peak
2024-01-16 11:00:00,Sitabuldi,337.92,177.13,161.28,227.94,0.8943,0.1578,33.7,peak
2024-01-16 11:00:00,Gandhibagh,360.4,210.19,145.9,220.83,0.9374,0.0487,30.8,peak
2024-01-16 11:00:00,Lakadganj,403.09,151.37,242.07,221.05,0.9254,0.0391,33.7,peak
2024-01-16 11:00:00,Sadar,320.08,164.65,157.75,228.25,0.9005,0.1628,31.6,peak
2024-01-16 11:00:00,Itwari,339.13,159.65,166.38,225.03,0.9237,0.047,28.0,peak
2024-01-16 11:00:00,Manewada,331.87,194.69,139.93,222.99,0.9017,0.1533,32.3,peak
2024-01-16 11:00:00,Hingna,285.9,174.83,125.75,231.44,0.8905,0.1787,33.5,peak
2024-01-16 12:00:00,Dharampeth,312.12,165.09,149.36,228.46,0.8872,0.0131,27.5,peak
2024-01-16 12:00:00,Sitabuldi,355.28,166.99,195.03,232.04,0.928,0.1584,29.4,peak
2024-01-16 12:00:00,Gandhibagh,309.3,169.38,152.45,227.15,0.9212,0.1338,28.0,peak
2024-01-16 12:00:00,Lakadganj,358.48,176.93,167.43,226.86,0.9546,0.1723,28.2,peak
2024-01-16 12:00:00,Sadar,324.94,199.35,120.49,220.0,0.9376,0.0536,29.9,peak
2024-01-16 12:00:00,Itwari,353.6,155.92,193.0,229.06,0.9556,0.1357,32.2,peak
2024-01-16 12:00:00,Manewada,322.04,207.96,125.66,230.46,0.9429,0.0008,29.0,peak
2024-01-16 12:00:00,Hingna,297.31,213.05,76.89,233.19,0.9266,0.1698,31.6,peak
2024-01-16 13:00:00,Dharampeth,334.08,188.28,143.81,228.17,0.9133,0.0368,32.9,daytime
2024-01-16 13:00:00,Sitabuldi,271.81,162.79,128.58,240.19,0.9698,0.0484,33.0,daytime
2024-01-16 13:00:00,Gandhibagh,198.25,169.52,49.04,231.16,0.907,0.1245,27.6,daytime
2024-01-16 13:00:00,Lakadganj,208.65,179.02,16.94,230.97,0.9098,0.169,28.3,daytime
2024-01-16 13:00:00,Sadar,230.75,146.7,89.63,212.72,0.8905,0.1235,30.7,daytime
2024-01-16 13:00:00,Itwari,363.9,176.29,188.19,225.54,0.9479,0.1542,32.4,daytime
2024-01-16 13:00:00,Manewada,243.9,179.87,67.25,229.07,0.9364,0.0321,31.3,daytime
2024-01-16 13:00:00,Hingna,278.97,173.0,124.2,230.26,0.9312,0.0147,26.9,daytime
2024-01-16 14:00:00,Dharampeth,300.83,174.04,129.05,232.83,0.8712,0.1264,27.6,daytime
2024-01-16 14:00:00,Sitabuldi,287.01,181.9,111.84,225.14,0.9744,0.0027,31.9,daytime
2024-01-16 14:00:00,Gandhibagh,279.21,147.86,140.34,235.48,0.9178,0.144,27.7,daytime
2024-01-16 14:00:00,Lakadganj,286.33,143.21,141.48,221.43,0.9039,0.0482,31.7,daytime
2024-01-16 14:00:00,Sadar,242.21,148.45,93.88,228.78,0.9168,0.0212,28.5,daytime
2024-01-16 14:00:00,Itwari,270.85,169.34,99.74,227.52,0.9592,0.1332,31.5,daytime
2024-01-16 14:00:00,Manewada,202.15,159.24,39.12,228.77,0.9611,0.1463,29.7,daytime
2024-01-16 14:00:00,Hingna,282.76,170.77,117.59,228.28,0.9045,0.1313,28.1,daytime
2024-01-16 15:00:00,Dharampeth,265.44,104.06,174.18,236.76,0.9785,0.1747,30.0,daytime
2024-01-16 15:00:00,Sitabuldi,253.83,137.68,91.73,231.95,0.962,0.0022,27.9,daytime
2024-01-16 15:00:00,Gandhibagh,275.86,128.03,144.05,231.75,0.9094,0.108,29.0,daytime
2024-01-16 15:00:00,Lakadganj,294.96,135.8,144.03,227.08,0.9204,0.1311,28.5,daytime
2024-01-16 15:00:00,Sadar,346.15,123.65,237.85,227.38,0.9311,0.0997,31.3,daytime
2024-01-16 15:00:00,Itwari,228.36,112.88,109.47,224.9,0.9148,0.1011,32.1,daytime
2024-01-16 15:00:00,Manewada,319.53,142.72,163.5,236.43,0.9067,0.03,28.8,daytime
2024-01-16 15:00:00,Hingna,306.37,132.11,170.02,232.52,0.9014,0.3763,29.8,daytime
2024-01-16 16:00:00,Dharampeth,283.78,96.98,183.36,239.44,0.9066,0.1716,27.8,daytime
2024-01-16 16:00:00,Sitabuldi,229.89,75.87,153.04,224.57,0.8675,0.0526,28.5,daytime
2024-01-16 16:00:00,Gandhibagh,317.73,65.43,243.54,232.81,0.9758,0.1181,29.8,daytime
2024-01-16 16:00:00,Lakadganj,305.21,86.8,224.05,235.46,0.924,0.0987,31.5,daytime
2024-01-16 16:00:00,Sadar,238.28,104.51,124.84,235.59,0.9465,0.0518,32.2,daytime
2024-01-16 16:00:00,Itwari,300.86,88.17,204.79,219.4,0.9393,0.0111,31.4,daytime
2024-01-16 16:00:00,Manewada,273.7,120.69,143.47,225.94,0.901,0.1686,28.9,daytime
2024-01-16 16:00:00,Hingna,328.68,88.23,247.32,226.2,0.8957,0.0876,31.5,daytime
2024-01-16 17:00:00,Dharampeth,304.63,56.62,235.84,227.75,0.8642,0.1004,32.0,daytime
2024-01-16 17:00:00,Sitabuldi,319.97,55.56,276.12,227.75,0.9528,0.1138,28.6,daytime
2024-01-16 17:00:00,Gandhibagh,268.95,39.33,236.55,233.08,0.9317,0.0991,30.2,daytime
2024-01-16 17:00:00,Lakadganj,323.08,74.43,250.19,235.61,0.9845,0.1299,28.6,daytime
2024-01-16 17:00:00,Sadar,260.99,33.95,237.26,232.8,0.8602,0.0173,33.5,daytime
2024-01-16 17:00:00,Itwari,247.24,44.75,184.51,231.37,0.9175,0.0029,31.9,daytime
2024-01-16 17:00:00,Manewada,308.05,34.3,282.41,232.0,0.9595,0.1646,31.2,daytime
2024-01-16 17:00:00,Hingna,266.0,74.17,182.91,239.59,1.0,0.0322,27.1,daytime
2024-01-16 18:00:00,Dharampeth,347.39,0,347.28,231.88,0.9693,0.1416,28.2,peak
2024-01-16 18:00:00,Sitabuldi,348.96,0,374.72,234.33,0.9375,0.1145,26.8,peak
2024-01-16 18:00:00,Gandhibagh,281.78,8.14,296.05,228.36,0.9087,0.0055,27.9,peak
2024-01-16 18:00:00,Lakadganj,343.72,0,335.28,227.23,0.9349,0.0536,29.9,peak
2024-01-16 18:00:00,Sadar,357.69,13.43,347.69,232.37,0.9499,0.0466,33.6,peak
2024-01-16 18:00:00,Itwari,372.59,3.38,378.79,228.11,0.9483,0.1775,31.4,peak
2024-01-16 18:00:00,Manewada,291.17,0,295.14,229.29,0.9335,0.1182,27.4,peak
2024-01-16 18:00:00,Hingna,404.1,0,418.08,228.6,0.9464,0.1089,33.3,peak
2024-01-16 19:00:00,Dharampeth,377.64,0,370.57,230.69,0.9534,0.1254,29.3,peak
2024-01-16 19:00:00,Sitabuldi,329.21,0,328.16,227.23,0.9352,0.0115,29.6,peak
2024-01-16 19:00:00,Gandhibagh,365.82,0,362.97,226.18,0.9363,0.0967,28.7,peak
2024-01-16 19:00:00,Lakadganj,354.4,0,338.24,233.58,0.9277,0.6353,31.1,peak
2024-01-16 19:00:00,Sadar,356.45,0,363.42,223.66,0.9127,0.1266,30.7,peak
2024-01-16 19:00:00,Itwari,284.49,0,278.97,228.89,0.8626,0.3545,31.0,peak
2024-01-16 19:00:00,Manewada,303.58,0,297.88,227.6,0.9315,0.0737,30.0,peak
2024-01-16 19:00:00,Hingna,298.02,0,292.93,225.37,0.971,0.6881,31.8,peak
2024-01-16 20:00:00,Dharampeth,348.83,0,336.53,241.8,0.8932,0.063,28.6,peak
2024-01-16 20:00:00,Sitabuldi,248.23,0,252.84,230.95,0.9436,0.0903,30.5,peak
2024-01-16 20:00:00,Gandhibagh,328.41,0,322.68,224.8,1.0,0.0928,29.0,peak
2024-01-16 20:00:00,Lakadganj,347.57,0,345.77,232.03,0.9254,0.0336,32.6,peak
2024-01-16 20:00:00,Sadar,296.45,0,302.12,229.56,0.8917,0.1635,30.3,peak
2024-01-16 20:00:00,Itwari,324.38,0,318.56,229.05,0.8987,0.1487,29.7,peak
2024-01-16 20:00:00,Manewada,300.83,0,287.75,228.74,0.8839,0.0021,29.5,peak
2024-01-16 20:00:00,Hingna,259.68,0,270.76,229.24,0.9057,0.1318,32.4,peak
2024-01-16 21:00:00,Dharampeth,363.38,0,347.15,226.64,0.9342,0.0323,26.6,peak
2024-01-16 21:00:00,Sitabuldi,274.99,0,261.56,237.7,0.9876,0.1062,31.4,peak
2024-01-16 21:00:00,Gandhibagh,329.51,0,332.82,222.76,0.9442,0.0963,31.6,peak
2024-01-16 21:00:00,Lakadganj,290.68,0,286.94,227.39,0.9,0.0718,31.6,peak
2024-01-16 21:00:00,Sadar,327.39,0,324.2,240.02,0.9221,0.0912,27.7,peak
2024-01-16 21:00:00,Itwari,293.11,0,288.68,227.97,0.8975,0.1708,29.7,peak
2024-01-16 21:00:00,Manewada,266.2,0,265.32,237.48,0.8621,0.1554,27.8,peak
2024-01-16 21:00:00,Hingna,340.27,0,315.24,230.53,0.9124,0.1566,29.4,peak
2024-01-16 22:00:00,Dharampeth,340.08,0,339.69,228.76,0.9459,0.0688,28.5,peak
2024-01-16 22:00:00,Sitabuldi,255.54,0,244.33,230.4,0.8873,0.1755,28.9,peak
2024-01-16 22:00:00,Gandhibagh,337.66,0,332.94,228.3,0.8511,0.1006,29.6,peak
2024-01-16 22:00:00,Lakadganj,286.54,0,291.08,230.27,0.8911,0.0698,26.6,peak
2024-01-16 22:00:00,Sadar,338.35,0,324.27,229.26,0.9596,0.0315,32.3,peak
2024-01-16 22:00:00,Itwari,332.33,0,343.65,226.38,0.8963,0.0303,32.8,peak
2024-01-16 22:00:00,Manewada,304.72,0,309.04,227.19,0.8492,0.1259,31.0,peak
2024-01-16 22:00:00,Hingna,308.76,0,298.01,242.04,0.9075,0.0894,30.6,peak
2024-01-16 23:00:00,Dharampeth,304.95,0,310.46,220.01,0.9286,0.0223,27.8,night
2024-01-16 23:00:00,Sitabuldi,237.85,0,232.46,227.92,0.9312,0.0555,25.6,night
2024-01-16 23:00:00,Gandhibagh,303.62,0,294.6,227.21,0.8734,0.0842,29.9,night
2024-01-16 23:00:00,Lakadganj,272.61,0,272.96,232.75,0.9187,0.1614,27.9,night
2024-01-16 23:00:00,Sadar,251.32,0,232.8,226.7,0.9003,0.1169,28.9,night
2024-01-16 23:00:00,Itwari,235.59,0,235.45,228.67,0.8715,0.471,28.7,night
2024-01-16 23:00:00,Manewada,243.11,0,252.63,230.02,0.9458,0.0513,28.9,night
2024-01-16 23:00:00,Hingna,218.32,0,223.45,233.37,0.9538,0.1434,32.9,night
2024-01-17 00:00:00,Dharampeth,258.7,0,269.44,218.86,0.9619,0.1327,29.7,night
2024-01-17 00:00:00,Sitabuldi,242.96,0,248.37,233.01,0.94,0.1174,32.1,night
2024-01-17 00:00:00,Gandhibagh,231.0,0,238.61,229.55,0.9482,0.041,29.1,night
2024-01-17 00:00:00,Lakadganj,249.95,0,233.78,240.69,0.9247,0.1421,30.0,night
2024-01-17 00:00:00,Sadar,169.82,0,190.04,231.53,0.884,0.1149,28.7,night
2024-01-17 00:00:00,Itwari,216.36,0,211.35,226.59,0.8851,0.0969,29.1,night
2024-01-17 00:00:00,Manewada,265.88,0,253.52,228.4,0.9367,0.063,33.7,night
2024-01-17 00:00:00,Hingna,184.72,0,174.83,238.49,0.9133,0.1626,29.1,night
2024-01-17 01:00:00,Dharampeth,237.66,0,240.8,232.38,0.9198,0.0349,30.2,night
2024-01-17 01:00:00,Sitabuldi,209.45,0,221.67,229.87,0.9413,0.1713,30.3,night
2024-01-17 01:00:00,Gandhibagh,289.58,0,300.59,224.68,0.9157,0.0139,30.2,night
2024-01-17 01:00:00,Lakadganj,285.05,0,276.53,234.76,0.9222,0.1694,28.3,night
2024-01-17 01:00:00,Sadar,340.99,0,330.06,223.89,0.9257,0.102,27.6,night
2024-01-17 01:00:00,Itwari,282.21,0,279.44,232.38,0.9118,0.0557,27.8,night
2024-01-17 01:00:00,Manewada,239.39,0,215.51,225.06,0.8852,0.0164,28.8,night
2024-01-17 01:00:00,Hingna,297.08,0,288.7,222.61,0.8927,0.0559,32.3,night
2024-01-17 02:00:00,Dharampeth,220.82,0,229.04,231.46,0.8477,0.1619,32.0,night
2024-01-17 02:00:00,Sitabuldi,248.36,0,268.48,223.01,0.9204,0.0196,31.0,night
2024-01-17 02:00:00,Gandhibagh,202.7,0,204.47,237.85,0.8905,0.1572,31.9,night
2024-01-17 02:00:00,Lakadganj,284.11,0,287.06,232.73,0.8943,0.0436,31.4,night
2024-01-17 02:00:00,Sadar,220.44,0,215.73,220.87,0.8521,0.0971,33.2,night
2024-01-17 02:00:00,Itwari,205.17,0,219.48,230.15,0.8988,0.0683,31.2,night
2024-01-17 02:00:00,Manewada,279.46,0,290.97,227.77,0.9102,0.0181,28.1,night
2024-01-17 02:00:00,Hingna,228.96,0,248.35,226.33,0.9549,0.0636,28.5,night
2024-01-17 03:00:00,Dharampeth,205.59,0,191.05,229.0,0.9032,0.0784,33.4,night
2024-01-17 03:00:00,Sitabuldi,241.23,0,249.74,220.05,0.8764,0.1056,29.6,night
2024-01-17 03:00:00,Gandhibagh,199.07,0,212.31,221.2,0.9076,0.0114,32.3,night
2024-01-17 03:00:00,Lakadganj,251.97,0,261.63,232.55,0.9425,0.0487,31.1,night
2024-01-17 03:00:00,Sadar,284.06,0,272.27,236.47,0.9442,0.0457,26.4,night
2024-01-17 03:00:00,Itwari,242.93,0,230.08,229.16,0.9619,0.094,29.9,night
2024-01-17 03:00:00,Manewada,197.34,0,199.01,231.08,0.9742,0.0404,32.9,night
2024-01-17 03:00:00,Hingna,287.61,0,302.96,236.06,0.9652,0.1222,29.9,night
2024-01-17 04:00:00,Dharampeth,243.18,0,238.36,231.19,0.91,0.006,31.0,night
2024-01-17 04:00:00,Sitabuldi,224.65,0,221.54,240.05,0.9474,0.0657,32.3,night
2024-01-17 04:00:00,Gandhibagh,263.75,0,261.12,232.27,0.9228,0.1222,28.1,night
2024-01-17 04:00:00,Lakadganj,188.24,0,196.75,225.76,0.9284,0.0786,30.7,night
2024-01-17 04:00:00,Sadar,255.38,0,251.4,232.73,0.8831,0.136,29.6,night
2024-01-17 04:00:00,Itwari,265.39,0,272.71,229.39,0.8744,0.6515,29.7,night
2024-01-17 04:00:00,Manewada,302.23,0,296.7,227.53,0.906,0.0992,32.0,night
2024-01-17 04:00:00,Hingna,243.61,0,257.05,232.75,0.8644,0.1609,33.8,night
2024-01-17 05:00:00,Dharampeth,197.56,0,182.65,223.13,0.9661,0.1723,32.7,night
2024-01-17 05:00:00,Sitabuldi,276.15,0,277.56,227.98,0.9277,0.175,29.0,night
2024-01-17 05:00:00,Gandhibagh,220.19,0,226.8,223.25,0.9688,0.1758,30.4,night
2024-01-17 05:00:00,Lakadganj,209.35,0,214.07,233.75,0.9195,0.0508,31.7,night
2024-01-17 05:00:00,Sadar,340.37,0,341.5,235.15,1.0,0.0516,32.1,night
2024-01-17 05:00:00,Itwari,210.42,0,214.89,228.14,0.9124,0.1324,28.1,night
2024-01-17 05:00:00,Manewada,247.77,0,251.9,231.68,0.8874,0.0638,33.8,night
2024-01-17 05:00:00,Hingna,172.76,0,184.6,230.21,0.8808,0.0384,30.4,night
2024-01-17 06:00:00,Dharampeth,264.15,0,262.13,230.83,0.9067,0.1031,29.3,daytime
2024-01-17 06:00:00,Sitabuldi,255.28,0,256.02,228.67,0.9135,0.1447,30.1,daytime
2024-01-17 06:00:00,Gandhibagh,227.98,0,233.22,225.41,0.9509,0.115,33.7,daytime
2024-01-17 06:00:00,Lakadganj,225.9,0,215.8,226.52,0.9631,0.0626,31.6,daytime
2024-01-17 06:00:00,Sadar,202.97,0,215.85,230.8,0.8548,0.1214,30.0,daytime
2024-01-17 06:00:00,Itwari,263.55,12.13,263.61,234.14,0.88,0.0665,30.0,daytime
2024-01-17 06:00:00,Manewada,263.82,11.8,230.53,229.21,0.9828,0.0926,28.8,daytime
2024-01-17 06:00:00,Hingna,225.25,0,203.76,228.13,0.9197,0.0197,33.9,daytime
2024-01-17 07:00:00,Dharampeth,281.17,41.99,224.68,231.62,0.9108,0.0708,28.7,daytime
2024-01-17 07:00:00,Sitabuldi,304.24,62.75,261.75,222.12,0.9188,0.0365,29.2,daytime
2024-01-17 07:00:00,Gandhibagh,280.36,62.74,236.12,228.48,0.8916,0.0915,29.8,daytime
2024-01-17 07:00:00,Lakadganj,200.46,38.82,163.17,223.85,0.8849,0.0594,31.9,daytime
2024-01-17 07:00:00,Sadar,254.32,52.69,185.3,228.42,0.9629,0.0391,32.7,daytime
2024-01-17 07:00:00,Itwari,285.94,32.15,244.3,226.26,0.9629,0.119,31.3,daytime
2024-01-17 07:00:00,Manewada,296.87,33.07,271.16,224.85,0.9167,0.1756,30.4,daytime
2024-01-17 07:00:00,Hingna,269.94,40.52,211.2,234.04,0.9391,0.0363,29.5,daytime
2024-01-17 08:00:00,Dharampeth,255.81,85.62,170.07,228.43,0.896,0.1112,29.9,daytime
2024-01-17 08:00:00,Sitabuldi,250.89,77.75,170.16,226.05,0.9383,0.0219,27.7,daytime
2024-01-17 08:00:00,Gandhibagh,261.56,85.12,178.66,230.38,0.962,0.0534,33.1,daytime
2024-01-17 08:00:00,Lakadganj,252.31,102.85,159.28,219.38,0.8877,0.0393,26.9,daytime
2024-01-17 08:00:00,Sadar,236.34,111.49,132.72,225.47,0.9405,0.1051,35.4,daytime
2024-01-17 08:00:00,Itwari,355.19,92.71,267.51,227.21,0.9323,0.0758,26.0,daytime
2024-01-17 08:00:00,Manewada,303.51,119.46,185.51,231.57,0.8881,0.0418,29.4,daytime
2024-01-17 08:00:00,Hingna,265.55,85.45,164.25,233.0,0.937,0.0938,29.5,daytime
2024-01-17 09:00:00,Dharampeth,387.31,112.35,263.54,222.16,0.8881,0.038,28.3,peak
2024-01-17 09:00:00,Sitabuldi,368.07,112.14,243.22,232.13,0.9298,0.0767,29.4,peak
2024-01-17 09:00:00,Gandhibagh,416.87,130.54,284.95,233.17,0.9229,0.1571,30.0,peak
2024-01-17 09:00:00,Lakadganj,357.26,106.51,247.67,230.32,0.9276,0.1338,32.7,peak
2024-01-17 09:00:00,Sadar,403.43,121.18,262.98,226.82,0.8859,0.023,27.0,peak
2024-01-17 09:00:00,Itwari,329.41,124.43,204.98,233.46,0.9441,0.1257,30.2,peak
2024-01-17 09:00:00,Manewada,410.02,133.58,288.89,235.04,0.9665,0.0503,28.5,peak
2024-01-17 09:00:00,Hingna,334.13,137.14,200.89,222.89,0.9212,0.088,29.1,peak
2024-01-17 10:00:00,Dharampeth,336.73,160.72,180.44,231.07,0.9282,0.1723,33.5,peak
2024-01-17 10:00:00,Sitabuldi,379.25,163.61,223.63,223.39,0.9562,0.1456,26.8,peak
2024-01-17 10:00:00,Gandhibagh,335.92,170.94,163.12,223.72,0.8876,0.0515,30.8,peak
2024-01-17 10:00:00,Lakadganj,307.15,162.41,146.2,222.5,0.8936,0.0577,31.3,peak
2024-01-17 10:00:00,Sadar,336.41,170.76,163.52,228.99,0.9096,0.0892,30.8,peak
2024-01-17 10:00:00,Itwari,329.03,145.02,179.26,235.82,0.9013,0.1082,31.4,peak
2024-01-17 10:00:00,Manewada,383.17,147.78,236.63,231.29,0.9027,0.1102,28.1,peak
2024-01-17 10:00:00,Hingna,371.72,165.21,222.66,227.0,0.9158,0.0055,33.5,peak
2024-01-17 11:00:00,Dharampeth,453.71,163.5,309.73,228.46,0.8829,0.1061,29.2,peak
2024-01-17 11:00:00,Sitabuldi,398.97,146.04,237.61,228.82,0.9451,0.0888,30.5,peak
2024-01-17 11:00:00,Gandhibagh,349.28,163.33,167.42,225.32,0.8871,0.0028,29.2,peak
2024-01-17 11:00:00,Lakadganj,326.75,190.19,128.23,228.46,0.9315,0.1788,28.9,peak
2024-01-17 11:00:00,Sadar,353.02,196.1,152.84,232.46,0.9154,0.1106,30.3,peak
2024-01-17 11:00:00,Itwari,341.24,172.95,157.43,225.49,0.9011,0.0507,31.9,peak
2024-01-17 11:00:00,Manewada,309.99,191.22,103.93,224.03,0.9696,0.142,31.6,peak
2024-01-17 11:00:00,Hingna,322.58,179.71,148.2,225.51,0.9271,0.0055,29.5,peak
2024-01-17 12:00:00,Dharampeth,412.9,174.13,248.83,237.17,0.9453,0.1493,30.0,peak
2024-01-17 12:00:00,Sitabuldi,376.05,174.7,189.57,228.8,0.9003,0.0607,26.7,peak
2024-01-17 12:00:00,Gandhibagh,326.9,177.19,141.8,225.32,0.8963,0.0818,28.3,peak
2024-01-17 12:00:00,Lakadganj,360.16,166.32,187.4,227.4,0.9102,0.0312,29.7,peak
2024-01-17 12:00:00,Sadar,281.8,189.52,79.3,232.01,0.8528,0.1689,28.4,peak
2024-01-17 12:00:00,Itwari,367.51,177.86,185.3,225.6,0.8969,0.1506,30.5,peak
2024-01-17 12:00:00,Manewada,348.48,193.52,163.54,224.0,0.9372,0.0395,28.5,peak
2024-01-17 12:00:00,Hingna,376.59,203.12,166.38,229.77,0.9414,0.0598,28.3,peak
2024-01-17 13:00:00,Dharampeth,284.49,163.94,119.33,227.62,0.9388,0.0859,26.9,daytime
2024-01-17 13:00:00,Sitabuldi,253.81,223.56,38.07,229.22,0.8845,0.0261,29.4,daytime
2024-01-17 13:00:00,Gandhibagh,271.63,161.97,92.53,224.62,0.9266,0.1007,28.9,daytime
2024-01-17 13:00:00,Lakadganj,309.82,174.68,131.83,229.68,0.8696,0.0809,30.3,daytime
2024-01-17 13:00:00,Sadar,269.04,156.77,118.18,235.61,0.9158,0.1144,27.4,daytime
2024-01-17 13:00:00,Itwari,229.75,151.64,95.23,227.68,0.9515,0.055,29.1,daytime
2024-01-17 13:00:00,Manewada,307.26,199.46,90.31,224.97,0.9547,0.1718,32.7,daytime
2024-01-17 13:00:00,Hingna,299.54,178.72,138.16,229.42,0.9191,0.094,28.9,daytime
2024-01-17 14:00:00,Dharampeth,205.23,146.35,50.19,223.73,0.9554,0.0577,30.8,daytime
2024-01-17 14:00:00,Sitabuldi,257.1,170.94,73.65,239.95,0.9248,0.1389,30.0,daytime
2024-01-17 14:00:00,Gandhibagh,276.19,167.49,118.07,218.3,0.9241,0.0331,30.5,daytime
2024-01-17 14:00:00,Lakadganj,204.39,143.64,81.33,229.8,0.8953,0.0719,29.9,daytime
2024-01-17 14:00:00,Sadar,270.59,151.92,127.99,232.3,0.9502,0.0837,30.6,daytime
2024-01-17 14:00:00,Itwari,282.38,186.15,116.4,222.42,0.9257,0.1136,28.9,daytime
2024-01-17 14:00:00,Manewada,326.71,162.69,161.02,235.49,0.9277,0.172,31.8,daytime
2024-01-17 14:00:00,Hingna,254.51,176.44,86.36,235.34,0.8953,0.042,32.4,daytime
2024-01-17 15:00:00,Dharampeth,302.96,126.29,171.45,238.54,0.9188,0.1282,32.7,daytime
2024-01-17 15:00:00,Sitabuldi,263.76,136.44,136.46,228.25,0.8976,0.1344,27.2,daytime
2024-01-17 15:00:00,Gandhibagh,236.05,145.31,93.64,231.09,0.9172,0.1314,30.8,daytime
2024-01-17 15:00:00,Lakadganj,259.09,134.09,127.08,241.45,0.9667,0.0091,29.7,daytime
2024-01-17 15:00:00,Sadar,349.21,116.4,235.97,233.39,0.8851,0.1125,27.8,daytime
2024-01-17 15:00:00,Itwari,274.49,123.6,139.45,235.37,0.96,0.1386,32.7,daytime
2024-01-17 15:00:00,Manewada,271.93,137.14,120.93,233.25,0.9693,0.0895,30.9,daytime
2024-01-17 15:00:00,Hingna,329.83,111.44,212.47,226.75,0.9086,0.1171,29.6,daytime
2024-01-17 16:00:00,Dharampeth,315.82,82.19,249.2,232.71,0.9127,0.1331,28.6,daytime
2024-01-17 16:00:00,Sitabuldi,287.6,108.12,179.21,233.53,0.9622,0.0133,31.0,daytime
2024-01-17 16:00:00,Gandhibagh,290.04,81.13,201.66,220.62,0.922,0.0645,28.9,daytime
2024-01-17 16:00:00,Lakadganj,324.71,79.18,235.01,241.15,0.8974,0.1394,27.4,daytime
2024-01-17 16:00:00,Sadar,247.18,77.49,170.36,229.49,0.9308,0.0185,28.7,daytime
2024-01-17 16:00:00,Itwari,275.69,93.14,186.86,233.98,0.8828,0.0079,29.9,daytime
2024-01-17 16:00:00,Manewada,282.98,91.91,177.58,226.51,0.8858,0.1058,29.3,daytime
2024-01-17 16:00:00,Hingna,270.22,88.55,190.06,229.89,0.8999,0.1523,30.2,daytime
2024-01-17 17:00:00,Dharampeth,226.06,54.91,167.79,229.44,0.875,0.0414,31.2,daytime
2024-01-17 17:00:00,Sitabuldi,245.17,61.5,178.44,231.25,0.9516,0.1259,28.8,daytime
2024-01-17 17:00:00,Gandhibagh,317.83,56.59,267.55,229.64,0.8507,0.1368,33.0,daytime
2024-01-17 17:00:00,Lakadganj,257.37,19.59,250.76,233.53,0.9229,0.0163,31.2,daytime
2024-01-17 17:00:00,Sadar,328.61,58.27,244.94,226.24,0.8986,0.0386,29.1,daytime
2024-01-17 17:00:00,Itwari,275.61,54.74,214.48,232.06,0.919,0.019,30.2,daytime
2024-01-17 17:00:00,Manewada,216.57,49.42,164.17,231.74,0.8909,0.0361,33.9,daytime
2024-01-17 17:00:00,Hingna,292.06,76.06,198.94,236.21,0.9032,0.0932,25.3,daytime
2024-01-17 18:00:00,Dharampeth,335.47,0,324.55,226.32,0.9216,0.1474,30.7,peak
2024-01-17 18:00:00,Sitabuldi,389.55,0,381.8,228.43,0.9354,0.0196,29.9,peak
2024-01-17 18:00:00,Gandhibagh,396.94,3.75,392.14,223.63,0.8898,0.1216,28.4,peak
2024-01-17 18:00:00,Lakadganj,250.51,0,256.41,232.79,0.9914,0.1528,29.8,peak
2024-01-17 18:00:00,Sadar,374.62,16.78,339.41,225.78,0.8987,0.085,31.8,peak
2024-01-17 18:00:00,Itwari,430.6,0,432.95,235.31,0.9126,0.1404,32.8,peak
2024-01-17 18:00:00,Manewada,386.26,0,406.2,237.88,0.9499,0.1549,28.1,peak
2024-01-17 18:00:00,Hingna,379.69,25.09,354.62,234.88,0.9562,0.0878,28.0,peak
2024-01-17 19:00:00,Dharampeth,422.06,0,414.9,239.33,0.8649,0.1748,31.2,peak
2024-01-17 19:00:00,Sitabuldi,340.86,0,328.09,236.36,0.938,0.0352,31.3,peak
2024-01-17 19:00:00,Gandhibagh,396.14,0,390.53,228.37,0.8924,0.1082,27.8,peak
2024-01-17 19:00:00,Lakadganj,349.59,0,351.75,233.12,0.9303,0.1371,28.3,peak
2024-01-17 19:00:00,Sadar,300.34,0,295.02,229.33,0.9517,0.0464,31.8,peak
2024-01-17 19:00:00,Itwari,267.65,0,247.53,233.11,0.9404,0.103,28.4,peak
