timestamp,bin_id,zone,fill_level_pct,weight_kg,temp_c,battery_pct,collection_flag,days_since_collection,waste_type
2024-01-12 21:00:00,BIN-010,Sadar,84.3,149.6,23.4,97.9,0,0,Mixed
2024-01-12 21:00:00,BIN-011,Itwari,82.1,158.0,20.1,97.7,0,1,Mixed
2024-01-12 21:00:00,BIN-012,Itwari,78.8,147.6,23.7,93.3,0,2,Organic
2024-01-13 00:00:00,BIN-001,Dharampeth,72.4,120.8,19.8,95.6,0,0,Organic
2024-01-13 00:00:00,BIN-002,Dharampeth,77.3,152.1,16.5,90.5,0,2,Organic
2024-01-13 00:00:00,BIN-003,Sitabuldi,59.9,116.2,16.3,94.0,0,0,Organic
2024-01-13 00:00:00,BIN-004,Sitabuldi,85.8,158.7,22.0,95.4,0,2,Organic
2024-01-13 00:00:00,BIN-005,Gandhibagh,75.2,146.2,22.8,96.5,0,2,Mixed
2024-01-13 00:00:00,BIN-006,Gandhibagh,84.8,159.2,23.3,98.8,0,0,Organic
2024-01-13 00:00:00,BIN-007,Lakadganj,80.3,152.0,22.2,97.0,0,1,Mixed
2024-01-13 00:00:00,BIN-008,Lakadganj,77.7,151.0,22.9,94.0,0,2,Mixed
2024-01-13 00:00:00,BIN-009,Sadar,80.0,136.9,21.5,94.5,0,1,Mixed
2024-01-13 00:00:00,BIN-010,Sadar,69.7,119.7,23.7,99.2,0,1,Mixed
2024-01-13 00:00:00,BIN-011,Itwari,78.8,141.8,21.1,95.0,0,0,Mixed
2024-01-13 00:00:00,BIN-012,Itwari,82.7,152.6,18.0,95.4,0,0,Recyclable
2024-01-13 03:00:00,BIN-001,Dharampeth,76.0,147.8,23.7,96.1,0,0,Mixed
2024-01-13 03:00:00,BIN-002,Dharampeth,76.4,138.2,27.3,96.8,0,1,Mixed
2024-01-13 03:00:00,BIN-003,Sitabuldi,70.9,141.7,25.3,93.6,0,2,Recyclable
2024-01-13 03:00:00,BIN-004,Sitabuldi,84.2,173.0,24.5,98.6,0,1,Recyclable
2024-01-13 03:00:00,BIN-005,Gandhibagh,80.5,160.5,24.6,98.7,0,2,Mixed
2024-01-13 03:00:00,BIN-006,Gandhibagh,75.9,142.2,20.8,98.9,0,0,Recyclable
2024-01-13 03:00:00,BIN-007,Lakadganj,87.4,164.9,21.5,97.3,0,0,Recyclable
2024-01-13 03:00:00,BIN-008,Lakadganj,81.0,148.0,23.4,98.0,0,2,Mixed
2024-01-13 03:00:00,BIN-009,Sadar,75.6,140.3,23.8,96.8,0,0,Mixed
2024-01-13 03:00:00,BIN-010,Sadar,79.5,151.5,22.3,100.6,0,2,Organic
2024-01-13 03:00:00,BIN-011,Itwari,66.4,127.8,25.7,95.4,0,1,Mixed
2024-01-13 03:00:00,BIN-012,Itwari,75.6,137.8,23.8,98.2,0,1,Mixed
2024-01-13 12:00:00,BIN-001,Dharampeth,87.1,154.6,36.9,91.3,0,1,Organic
2024-01-13 12:00:00,BIN-002,Dharampeth,77.8,151.1,35.5,92.9,0,1,Mixed
2024-01-13 12:00:00,BIN-003,Sitabuldi,86.2,165.6,35.8,95.4,0,0,Organic
2024-01-13 12:00:00,BIN-004,Sitabuldi,80.4,142.5,38.6,96.7,0,1,Organic
2024-01-13 12:00:00,BIN-005,Gandhibagh,82.1,144.2,34.4,90.0,0,2,Mixed
2024-01-13 12:00:00,BIN-006,Gandhibagh,76.0,148.2,35.5,99.9,0,2,Mixed
2024-01-13 12:00:00,BIN-007,Lakadganj,74.0,147.4,35.4,94.8,0,0,Hazardous
2024-01-13 12:00:00,BIN-008,Lakadganj,80.2,131.5,39.2,98.5,0,1,Organic
2024-01-13 12:00:00,BIN-009,Sadar,78.5,138.7,40.2,97.2,0,0,Mixed
2024-01-13 12:00:00,BIN-010,Sadar,78.1,130.5,37.1,102.6,0,1,Organic
2024-01-13 12:00:00,BIN-011,Itwari,70.0,124.2,35.7,91.1,0,0,Organic
2024-01-13 12:00:00,BIN-012,Itwari,83.5,152.9,39.4,99.5,0,2,Recyclable
2024-01-13 15:00:00,BIN-001,Dharampeth,76.9,137.7,34.5,98.8,0,0,Organic
2024-01-13 15:00:00,BIN-002,Dharampeth,82.0,137.5,33.9,94.6,0,2,Mixed
2024-01-13 15:00:00,BIN-003,Sitabuldi,85.5,152.3,35.1,94.7,0,0,Mixed
2024-01-13 15:00:00,BIN-004,Sitabuldi,78.3,145.9,35.6,95.3,0,1,Organic
2024-01-13 15:00:00,BIN-005,Gandhibagh,83.5,158.6,34.1,98.0,0,0,Organic
2024-01-13 15:00:00,BIN-006,Gandhibagh,83.0,169.0,38.6,99.1,0,2,Organic
2024-01-13 15:00:00,BIN-007,Lakadganj,76.7,151.9,34.3,92.4,0,2,Mixed
2024-01-13 15:00:00,BIN-008,Lakadganj,81.4,151.4,37.2,89.7,0,0,Organic
2024-01-13 15:00:00,BIN-009,Sadar,74.5,131.8,33.8,93.8,0,2,Mixed
2024-01-13 15:00:00,BIN-010,Sadar,88.7,166.0,37.0,99.6,0,2,Mixed
2024-01-13 15:00:00,BIN-011,Itwari,79.7,148.6,39.7,91.4,0,2,Mixed
2024-01-13 15:00:00,BIN-012,Itwari,77.9,139.1,35.1,97.5,0,1,Recyclable
2024-01-13 18:00:00,BIN-001,Dharampeth,82.7,152.7,29.6,96.2,0,0,Mixed
2024-01-13 18:00:00,BIN-002,Dharampeth,81.8,132.1,31.9,96.9,0,2,Mixed
2024-01-13 18:00:00,BIN-003,Sitabuldi,85.7,145.0,32.1,97.4,0,1,Recyclable
2024-01-13 18:00:00,BIN-004,Sitabuldi,80.8,153.9,32.1,96.5,0,2,Mixed
2024-01-13 18:00:00,BIN-005,Gandhibagh,80.6,143.2,25.7,98.4,0,1,Organic
2024-01-13 18:00:00,BIN-006,Gandhibagh,88.8,147.6,33.5,96.8,0,0,Mixed
2024-01-13 18:00:00,BIN-007,Lakadganj,79.5,146.0,28.2,98.1,0,2,Mixed
2024-01-13 18:00:00,BIN-008,Lakadganj,81.1,143.8,30.9,98.4,0,2,Mixed
2024-01-13 18:00:00,BIN-009,Sadar,81.9,152.6,30.1,93.3,0,1,Hazardous
2024-01-13 18:00:00,BIN-010,Sadar,80.8,157.4,30.6,99.1,0,1,Organic
2024-01-13 18:00:00,BIN-011,Itwari,85.2,147.9,32.7,96.4,0,1,Organic
2024-01-13 18:00:00,BIN-012,Itwari,86.0,154.0,27.9,92.1,0,0,Mixed
2024-01-13 21:00:00,BIN-001,Dharampeth,84.9,167.0,24.2,101.9,0,1,Mixed
2024-01-13 21:00:00,BIN-002,Dharampeth,81.0,159.2,24.1,96.9,0,1,Recyclable
2024-01-13 21:00:00,BIN-003,Sitabuldi,82.5,153.6,26.3,97.8,0,1,Organic
2024-01-13 21:00:00,BIN-004,Sitabuldi,73.7,137.8,25.4,97.9,0,2,Organic
2024-01-13 21:00:00,BIN-005,Gandhibagh,82.9,151.5,28.1,96.8,0,1,Mixed
2024-01-13 21:00:00,BIN-006,Gandhibagh,90.7,174.3,26.7,99.9,0,1,Mixed
2024-01-13 21:00:00,BIN-007,Lakadganj,72.2,130.1,23.0,100.0,0,1,Mixed
2024-01-13 21:00:00,BIN-008,Lakadganj,78.8,150.2,23.1,100.2,0,0,Organic
2024-01-13 21:00:00,BIN-009,Sadar,82.8,146.6,23.2,99.8,0,2,Mixed
2024-01-13 21:00:00,BIN-010,Sadar,86.6,171.3,20.2,94.2,0,0,Recyclable
2024-01-13 21:00:00,BIN-011,Itwari,86.0,166.5,23.5,100.6,0,0,Mixed
2024-01-13 21:00:00,BIN-012,Itwari,89.4,169.6,26.6,97.4,0,1,Mixed
2024-01-14 00:00:00,BIN-001,Dharampeth,70.8,135.3,21.2,96.5,0,0,Recyclable
2024-01-14 00:00:00,BIN-002,Dharampeth,77.3,139.0,18.6,93.4,0,2,Mixed
2024-01-14 00:00:00,BIN-003,Sitabuldi,83.0,173.6,19.4,97.2,0,1,Mixed
2024-01-14 00:00:00,BIN-004,Sitabuldi,77.0,135.5,22.3,100.4,0,0,Mixed
2024-01-14 00:00:00,BIN-005,Gandhibagh,80.1,149.3,21.1,94.7,0,1,Organic
2024-01-14 00:00:00,BIN-006,Gandhibagh,83.2,155.0,21.9,98.4,0,1,Mixed
2024-01-14 00:00:00,BIN-007,Lakadganj,89.8,169.0,23.2,99.1,0,2,Organic
2024-01-14 00:00:00,BIN-008,Lakadganj,85.1,152.1,23.0,97.6,0,2,Organic
2024-01-14 00:00:00,BIN-009,Sadar,87.7,158.0,22.3,97.1,0,2,Mixed
2024-01-14 00:00:00,BIN-010,Sadar,78.2,140.8,20.8,93.3,0,2,Mixed
2024-01-14 00:00:00,BIN-011,Itwari,85.5,153.2,21.4,101.3,0,0,Organic
2024-01-14 00:00:00,BIN-012,Itwari,89.7,178.7,20.5,95.4,0,2,Organic
2024-01-14 03:00:00,BIN-001,Dharampeth,76.9,144.0,22.2,93.7,0,0,Organic
2024-01-14 03:00:00,BIN-002,Dharampeth,88.3,156.9,27.1,96.1,0,2,Organic
2024-01-14 03:00:00,BIN-003,Sitabuldi,87.7,177.0,26.9,98.1,0,1,Mixed
2024-01-14 03:00:00,BIN-004,Sitabuldi,80.4,148.6,24.9,94.6,0,1,Organic
2024-01-14 03:00:00,BIN-005,Gandhibagh,91.5,167.6,23.5,95.4,1,2,Mixed
2024-01-14 03:00:00,BIN-006,Gandhibagh,74.7,129.6,27.0,100.6,0,1,Mixed
2024-01-14 03:00:00,BIN-007,Lakadganj,82.5,159.0,25.9,90.3,0,1,Organic
2024-01-14 03:00:00,BIN-008,Lakadganj,85.9,161.7,25.2,96.8,0,2,Mixed
2024-01-14 03:00:00,BIN-009,Sadar,89.0,161.7,22.8,96.2,0,0,Mixed
2024-01-14 03:00:00,BIN-010,Sadar,99,194.8,23.8,97.7,1,2,Mixed
2024-01-14 03:00:00,BIN-011,Itwari,87.9,170.8,27.7,96.8,0,1,Organic
2024-01-14 03:00:00,BIN-012,Itwari,89.0,155.8,22.5,91.5,0,0,Mixed
2024-01-14 12:00:00,BIN-001,Dharampeth,80.2,149.9,37.6,94.6,0,2,Organic
2024-01-14 12:00:00,BIN-002,Dharampeth,93.2,185.5,38.5,102.3,0,2,Mixed
2024-01-14 12:00:00,BIN-003,Sitabuldi,84.1,153.8,36.3,92.3,0,0,Mixed
2024-01-14 12:00:00,BIN-004,Sitabuldi,89.2,165.4,41.6,95.2,0,2,Mixed
2024-01-14 12:00:00,BIN-005,Gandhibagh,82.1,157.8,36.2,101.6,0,2,Organic
2024-01-14 12:00:00,BIN-006,Gandhibagh,91.8,175.4,39.3,95.6,0,2,Mixed
2024-01-14 12:00:00,BIN-007,Lakadganj,82.7,145.3,38.1,92.9,0,0,Mixed
2024-01-14 12:00:00,BIN-008,Lakadganj,80.1,137.6,43.2,95.0,0,2,Recyclable
2024-01-14 12:00:00,BIN-009,Sadar,93.9,187.2,40.3,96.0,0,0,Hazardous
2024-01-14 12:00:00,BIN-010,Sadar,76.3,141.7,40.0,93.2,0,1,Mixed
2024-01-14 12:00:00,BIN-011,Itwari,93.0,166.9,37.2,93.8,1,2,Recyclable
2024-01-14 12:00:00,BIN-012,Itwari,93.5,173.7,38.8,91.2,1,1,Organic
2024-01-14 15:00:00,BIN-001,Dharampeth,94.6,174.9,34.0,95.5,1,2,Organic
2024-01-14 15:00:00,BIN-002,Dharampeth,87.0,160.8,39.4,98.4,0,2,Mixed
2024-01-14 15:00:00,BIN-003,Sitabuldi,88.8,158.9,36.2,97.3,0,0,Mixed
2024-01-14 15:00:00,BIN-004,Sitabuldi,80.2,153.3,39.6,94.8,0,0,Recyclable
2024-01-14 15:00:00,BIN-005,Gandhibagh,83.9,140.0,35.6,98.0,0,2,Mixed
2024-01-14 15:00:00,BIN-006,Gandhibagh,83.6,143.0,36.9,96.4,0,2,Organic
2024-01-14 15:00:00,BIN-007,Lakadganj,85.9,159.5,34.8,96.0,0,0,Mixed
2024-01-14 15:00:00,BIN-008,Lakadganj,75.9,153.4,34.7,93.7,0,0,Organic
2024-01-14 15:00:00,BIN-009,Sadar,83.0,163.5,33.1,94.0,0,1,Mixed
2024-01-14 15:00:00,BIN-010,Sadar,89.8,163.6,35.9,96.5,0,1,Organic
2024-01-14 15:00:00,BIN-011,Itwari,82.4,178.8,32.8,98.0,0,1,Organic
2024-01-14 15:00:00,BIN-012,Itwari,86.9,158.8,36.5,97.6,0,1,Mixed
2024-01-14 18:00:00,BIN-001,Dharampeth,90.0,169.6,28.5,95.2,0,1,Mixed
2024-01-14 18:00:00,BIN-002,Dharampeth,88.6,171.9,29.9,97.4,0,2,Mixed
2024-01-14 18:00:00,BIN-003,Sitabuldi,81.1,155.1,29.3,91.6,0,0,Mixed
2024-01-14 18:00:00,BIN-004,Sitabuldi,82.4,156.1,28.2,100.3,0,1,Mixed
2024-01-14 18:00:00,BIN-005,Gandhibagh,84.1,147.5,30.4,95.7,0,0,Mixed
2024-01-14 18:00:00,BIN-006,Gandhibagh,92.4,177.9,29.8,94.1,1,0,Mixed
2024-01-14 18:00:00,BIN-007,Lakadganj,80.0,148.4,29.3,93.8,0,2,Organic
2024-01-14 18:00:00,BIN-008,Lakadganj,84.0,166.3,28.0,90.9,0,2,Organic
2024-01-14 18:00:00,BIN-009,Sadar,89.7,163.5,28.8,96.8,0,1,Mixed
2024-01-14 18:00:00,BIN-010,Sadar,90.6,155.7,30.5,96.6,1,0,Mixed
2024-01-14 18:00:00,BIN-011,Itwari,82.0,153.0,28.4,95.4,0,0,Organic
2024-01-14 18:00:00,BIN-012,Itwari,77.2,143.2,30.1,95.1,0,0,Mixed
2024-01-14 21:00:00,BIN-001,Dharampeth,92.5,173.2,22.5,99.3,0,0,Mixed
2024-01-14 21:00:00,BIN-002,Dharampeth,99,195.8,22.5,97.8,0,2,Organic
2024-01-14 21:00:00,BIN-003,Sitabuldi,94.9,182.5,24.4,97.8,1,2,Organic
2024-01-14 21:00:00,BIN-004,Sitabuldi,80.7,154.4,23.7,95.4,0,2,Mixed
2024-01-14 21:00:00,BIN-005,Gandhibagh,85.7,167.4,28.4,100.6,0,0,Organic
2024-01-14 21:00:00,BIN-006,Gandhibagh,89.4,185.4,22.2,98.0,0,2,Mixed
2024-01-14 21:00:00,BIN-007,Lakadganj,92.4,172.4,24.6,97.3,0,1,Organic
2024-01-14 21:00:00,BIN-008,Lakadganj,79.8,156.3,22.2,94.1,0,2,Mixed
2024-01-14 21:00:00,BIN-009,Sadar,89.6,157.1,25.8,94.7,0,1,Mixed
2024-01-14 21:00:00,BIN-010,Sadar,88.6,160.0,24.2,94.1,0,0,Organic
2024-01-14 21:00:00,BIN-011,Itwari,84.3,145.7,23.4,98.8,0,2,Mixed
2024-01-14 21:00:00,BIN-012,Itwari,82.3,137.1,24.8,95.3,0,2,Organic
2024-01-15 00:00:00,BIN-001,Dharampeth,81.2,143.1,26.3,95.0,0,2,Mixed
2024-01-15 00:00:00,BIN-002,Dharampeth,81.4,155.6,19.3,94.0,0,1,Mixed
2024-01-15 00:00:00,BIN-003,Sitabuldi,85.5,162.2,22.2,97.5,0,1,Organic
2024-01-15 00:00:00,BIN-004,Sitabuldi,84.3,154.1,22.4,91.9,0,2,Mixed
2024-01-15 00:00:00,BIN-005,Gandhibagh,88.1,147.7,20.8,95.5,0,1,Mixed
2024-01-15 00:00:00,BIN-006,Gandhibagh,85.4,158.3,21.4,95.9,0,1,Mixed
2024-01-15 00:00:00,BIN-007,Lakadganj,98.6,194.7,20.6,96.8,1,1,Mixed
2024-01-15 00:00:00,BIN-008,Lakadganj,96.5,168.7,23.5,92.9,1,2,Recyclable
2024-01-15 00:00:00,BIN-009,Sadar,93.7,161.6,20.6,99.9,1,2,Organic
2024-01-15 00:00:00,BIN-010,Sadar,91.5,182.4,19.6,96.6,0,0,Organic
2024-01-15 00:00:00,BIN-011,Itwari,84.9,154.2,25.3,96.8,0,1,Mixed
2024-01-15 00:00:00,BIN-012,Itwari,83.6,148.2,23.7,95.2,0,2,Organic
2024-01-15 03:00:00,BIN-001,Dharampeth,80.6,138.6,27.6,96.7,0,0,Mixed
2024-01-15 03:00:00,BIN-002,Dharampeth,82.3,148.9,24.5,100.0,0,1,Organic
2024-01-15 03:00:00,BIN-003,Sitabuldi,78.4,139.2,20.6,100.1,0,0,Mixed
2024-01-15 03:00:00,BIN-004,Sitabuldi,89.2,162.1,21.5,92.2,0,0,Mixed
2024-01-15 03:00:00,BIN-005,Gandhibagh,82.5,164.7,24.2,97.3,0,0,Mixed
2024-01-15 03:00:00,BIN-006,Gandhibagh,95.1,177.6,24.5,102.9,0,0,Mixed
2024-01-15 03:00:00,BIN-007,Lakadganj,90.3,169.4,23.7,93.7,1,2,Organic
2024-01-15 03:00:00,BIN-008,Lakadganj,87.6,151.9,24.7,100.7,0,0,Organic
2024-01-15 03:00:00,BIN-009,Sadar,95.5,176.1,28.0,98.8,1,0,Mixed
2024-01-15 03:00:00,BIN-010,Sadar,85.4,158.4,21.6,94.7,0,2,Recyclable
2024-01-15 03:00:00,BIN-011,Itwari,91.8,162.8,21.6,92.8,1,2,Mixed
2024-01-15 03:00:00,BIN-012,Itwari,84.7,174.2,21.1,94.0,0,2,Organic
2024-01-15 12:00:00,BIN-001,Dharampeth,93.0,170.9,40.1,93.2,0,1,Organic
2024-01-15 12:00:00,BIN-002,Dharampeth,85.3,152.3,39.2,90.6,0,2,Mixed
2024-01-15 12:00:00,BIN-003,Sitabuldi,92.4,155.3,38.2,98.6,1,1,Recyclable
2024-01-15 12:00:00,BIN-004,Sitabuldi,93.6,165.7,40.9,96.3,1,0,Organic
2024-01-15 12:00:00,BIN-005,Gandhibagh,90.8,180.5,37.2,96.5,1,0,Organic
2024-01-15 12:00:00,BIN-006,Gandhibagh,94.7,195.9,39.8,99.4,1,2,Mixed
2024-01-15 12:00:00,BIN-007,Lakadganj,95.7,175.6,38.9,98.1,1,2,Organic
2024-01-15 12:00:00,BIN-008,Lakadganj,89.3,165.2,37.0,97.8,0,1,Mixed
2024-01-15 12:00:00,BIN-009,Sadar,92.1,178.3,39.4,96.2,0,2,Mixed
2024-01-15 12:00:00,BIN-010,Sadar,85.8,143.6,41.5,95.2,0,2,Mixed
2024-01-15 12:00:00,BIN-011,Itwari,96.3,185.6,36.4,95.5,1,0,Recyclable
2024-01-15 12:00:00,BIN-012,Itwari,81.3,150.1,38.3,98.2,0,1,Organic
2024-01-15 15:00:00,BIN-001,Dharampeth,91.9,167.2,34.8,99.4,1,1,Mixed
2024-01-15 15:00:00,BIN-002,Dharampeth,85.7,151.3,36.2,98.8,0,1,Mixed
2024-01-15 15:00:00,BIN-003,Sitabuldi,82.7,158.0,36.7,97.8,0,2,Recyclable
2024-01-15 15:00:00,BIN-004,Sitabuldi,86.3,171.5,34.8,92.2,0,2,Mixed
2024-01-15 15:00:00,BIN-005,Gandhibagh,86.4,164.7,37.5,97.1,0,1,Organic
2024-01-15 15:00:00,BIN-006,Gandhibagh,89.6,169.8,35.8,89.9,0,0,Mixed
2024-01-15 15:00:00,BIN-007,Lakadganj,96.5,166.5,41.3,94.9,1,0,Organic
2024-01-15 15:00:00,BIN-008,Lakadganj,96.2,186.1,34.4,96.1,0,1,Mixed
2024-01-15 15:00:00,BIN-009,Sadar,96.1,170.1,35.1,100.5,1,2,Mixed
2024-01-15 15:00:00,BIN-010,Sadar,95.8,161.5,37.8,97.1,1,2,Recyclable
2024-01-15 15:00:00,BIN-011,Itwari,88.0,171.2,35.4,100.3,0,0,Mixed
2024-01-15 15:00:00,BIN-012,Itwari,92.3,177.5,35.7,96.9,1,1,Organic
2024-01-15 18:00:00,BIN-001,Dharampeth,93.1,187.0,31.4,93.9,0,1,Recyclable
2024-01-15 18:00:00,BIN-002,Dharampeth,94.8,177.9,30.6,93.2,0,0,Mixed
2024-01-15 18:00:00,BIN-003,Sitabuldi,96.5,177.0,29.7,97.4,1,1,Mixed
2024-01-15 18:00:00,BIN-004,Sitabuldi,88.8,165.6,31.8,100.0,0,0,Recyclable
2024-01-15 18:00:00,BIN-005,Gandhibagh,90.4,166.1,31.0,90.9,1,1,Mixed
2024-01-15 18:00:00,BIN-006,Gandhibagh,95.2,176.2,29.0,100.6,0,0,Organic
2024-01-15 18:00:00,BIN-007,Lakadganj,86.9,163.4,32.9,97.0,0,2,Organic
2024-01-15 18:00:00,BIN-008,Lakadganj,91.7,162.7,29.5,94.1,0,1,Mixed
2024-01-15 18:00:00,BIN-009,Sadar,95.5,177.5,29.9,98.0,0,2,Mixed
2024-01-15 18:00:00,BIN-010,Sadar,89.6,166.8,31.0,97.5,0,1,Mixed
2024-01-15 18:00:00,BIN-011,Itwari,87.2,162.7,28.6,92.9,0,1,Mixed
2024-01-15 18:00:00,BIN-012,Itwari,94.0,182.0,35.7,99.5,1,1,Mixed
2024-01-15 21:00:00,BIN-001,Dharampeth,99,183.7,25.6,93.1,1,1,Mixed
2024-01-15 21:00:00,BIN-002,Dharampeth,90.5,165.6,21.2,94.3,0,1,Mixed
2024-01-15 21:00:00,BIN-003,Sitabuldi,93.6,172.0,25.2,92.5,0,0,Mixed
2024-01-15 21:00:00,BIN-004,Sitabuldi,92.4,174.0,23.2,92.4,1,1,Mixed
2024-01-15 21:00:00,BIN-005,Gandhibagh,89.7,156.1,24.2,93.8,0,2,Mixed
2024-01-15 21:00:00,BIN-006,Gandhibagh,93.7,176.4,27.4,94.8,0,1,Organic
2024-01-15 21:00:00,BIN-007,Lakadganj,89.0,170.2,22.8,94.9,0,2,Mixed
2024-01-15 21:00:00,BIN-008,Lakadganj,93.8,174.7,24.1,98.1,1,2,Mixed
2024-01-15 21:00:00,BIN-009,Sadar,99,176.7,20.3,96.5,1,1,Mixed
2024-01-15 21:00:00,BIN-010,Sadar,82.7,167.2,27.1,98.1,0,0,Mixed
2024-01-15 21:00:00,BIN-011,Itwari,96.4,178.5,26.1,97.2,1,2,Recyclable
2024-01-15 21:00:00,BIN-012,Itwari,99,196.0,20.5,101.0,1,0,Mixed
2024-01-16 00:00:00,BIN-001,Dharampeth,93.7,154.7,19.2,96.7,0,1,Mixed
2024-01-16 00:00:00,BIN-002,Dharampeth,99,188.6,19.8,97.2,1,2,Mixed
2024-01-16 00:00:00,BIN-003,Sitabuldi,95.2,160.0,21.9,94.7,0,0,Mixed
2024-01-16 00:00:00,BIN-004,Sitabuldi,91.4,183.0,23.0,100.0,0,0,Mixed
2024-01-16 00:00:00,BIN-005,Gandhibagh,95.0,171.1,22.6,89.2,1,1,Hazardous
2024-01-16 00:00:00,BIN-006,Gandhibagh,93.5,183.9,20.6,92.4,1,1,Recyclable
2024-01-16 00:00:00,BIN-007,Lakadganj,86.7,156.7,23.4,90.2,0,1,Organic
2024-01-16 00:00:00,BIN-008,Lakadganj,92.8,172.9,22.8,97.5,1,0,Recyclable
2024-01-16 00:00:00,BIN-009,Sadar,93.0,179.6,25.5,93.7,1,2,Organic
2024-01-16 00:00:00,BIN-010,Sadar,86.7,142.7,22.9,93.2,0,0,Organic
2024-01-16 00:00:00,BIN-011,Itwari,92.7,172.8,21.9,93.1,1,1,Organic
2024-01-16 00:00:00,BIN-012,Itwari,89.8,157.1,24.0,96.9,0,1,Mixed
2024-01-16 03:00:00,BIN-001,Dharampeth,85.8,160.6,28.5,94.7,0,1,Mixed
2024-01-16 03:00:00,BIN-002,Dharampeth,91.6,156.9,23.7,97.7,0,0,Mixed
2024-01-16 03:00:00,BIN-003,Sitabuldi,96.8,170.5,25.0,95.2,0,2,Recyclable
2024-01-16 03:00:00,BIN-004,Sitabuldi,85.2,156.0,22.2,93.4,0,0,Organic
2024-01-16 03:00:00,BIN-005,Gandhibagh,98.1,179.7,24.3,99.8,1,0,Mixed
2024-01-16 03:00:00,BIN-006,Gandhibagh,97.3,169.8,26.3,91.7,1,2,Mixed
2024-01-16 03:00:00,BIN-007,Lakadganj,90.4,181.5,27.3,96.5,1,1,Organic
2024-01-16 03:00:00,BIN-008,Lakadganj,92.0,163.9,26.4,93.9,0,0,Mixed
2024-01-16 03:00:00,BIN-009,Sadar,97.5,185.1,28.7,92.2,1,2,Mixed
2024-01-16 03:00:00,BIN-010,Sadar,86.3,162.0,24.2,92.8,0,2,Recyclable
2024-01-16 03:00:00,BIN-011,Itwari,91.2,190.1,21.7,97.3,1,1,Mixed
2024-01-16 03:00:00,BIN-012,Itwari,99,180.2,20.9,92.5,1,2,Mixed
2024-01-16 12:00:00,BIN-001,Dharampeth,92.8,165.5,37.1,94.4,0,0,Mixed
2024-01-16 12:00:00,BIN-002,Dharampeth,95.3,164.5,43.6,96.6,1,1,Organic
2024-01-16 12:00:00,BIN-003,Sitabuldi,99,202.9,35.8,96.3,1,2,Mixed
2024-01-16 12:00:00,BIN-004,Sitabuldi,97.6,180.7,37.9,95.1,1,1,Organic
2024-01-16 12:00:00,BIN-005,Gandhibagh,97.2,180.5,36.3,97.1,1,1,Mixed
2024-01-16 12:00:00,BIN-006,Gandhibagh,92.6,173.8,38.3,92.3,1,0,Organic
2024-01-16 12:00:00,BIN-007,Lakadganj,90.6,168.1,39.4,97.2,1,0,Mixed
2024-01-16 12:00:00,BIN-008,Lakadganj,90.2,168.5,33.8,97.8,1,2,Organic
2024-01-16 12:00:00,BIN-009,Sadar,80.7,142.6,37.1,95.6,0,0,Mixed
2024-01-16 12:00:00,BIN-010,Sadar,97.3,175.7,37.5,93.7,1,2,Mixed
2024-01-16 12:00:00,BIN-011,Itwari,91.9,177.7,37.2,96.7,1,2,Organic
2024-01-16 12:00:00,BIN-012,Itwari,89.3,168.5,38.5,97.5,0,2,Organic
2024-01-16 15:00:00,BIN-001,Dharampeth,96.3,175.5,35.6,100.2,0,2,Organic
2024-01-16 15:00:00,BIN-002,Dharampeth,96.1,176.4,37.0,102.4,0,2,Mixed
2024-01-16 15:00:00,BIN-003,Sitabuldi,94.8,158.3,36.1,89.8,0,0,Organic
2024-01-16 15:00:00,BIN-004,Sitabuldi,97.3,178.5,36.4,89.9,1,1,Mixed
2024-01-16 15:00:00,BIN-005,Gandhibagh,93.7,173.1,35.2,97.1,1,1,Mixed
2024-01-16 15:00:00,BIN-006,Gandhibagh,97.2,180.4,34.7,89.6,1,0,Mixed
2024-01-16 15:00:00,BIN-007,Lakadganj,90.2,169.4,33.6,97.6,0,2,Organic
2024-01-16 15:00:00,BIN-008,Lakadganj,98.9,180.9,34.8,99.3,0,0,Mixed
2024-01-16 15:00:00,BIN-009,Sadar,93.2,162.3,36.3,95.8,1,0,Recyclable
2024-01-16 15:00:00,BIN-010,Sadar,97.5,179.9,31.6,96.0,1,2,Organic
2024-01-16 15:00:00,BIN-011,Itwari,98.4,187.2,40.4,92.3,0,0,Organic
2024-01-16 15:00:00,BIN-012,Itwari,97.3,176.2,37.8,101.1,0,1,Hazardous
2024-01-16 18:00:00,BIN-001,Dharampeth,99,181.3,32.5,94.0,1,1,Organic
2024-01-16 18:00:00,BIN-002,Dharampeth,92.2,164.4,33.3,97.3,1,2,Mixed
2024-01-16 18:00:00,BIN-003,Sitabuldi,99,186.2,29.2,90.9,1,1,Organic
2024-01-16 18:00:00,BIN-004,Sitabuldi,96.6,182.6,30.3,95.5,1,0,Recyclable
2024-01-16 18:00:00,BIN-005,Gandhibagh,93.4,171.4,29.5,96.2,0,1,Mixed
2024-01-16 18:00:00,BIN-006,Gandhibagh,97.4,181.1,29.7,95.0,1,2,Hazardous
2024-01-16 18:00:00,BIN-007,Lakadganj,93.6,166.1,30.6,98.7,1,2,Mixed
2024-01-16 18:00:00,BIN-008,Lakadganj,82.0,143.7,30.9,90.8,0,2,Mixed
2024-01-16 18:00:00,BIN-009,Sadar,99,192.2,32.8,96.0,0,2,Mixed
